car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
hyundai i10 era 1.1,2009,97.7,83013.0,petrol,manual,fourth+,130000.0
maruti 800 ac bsiii,2009,97.7,91817.0,petrol,manual,fourth+,54430.0
honda amaze vx i dtec,2018,97.7,76012.0,diesel,manual,first,561000.0
hyundai creta sx opt diesel at,2020,97.7,20507.0,diesel,automatic,first,1773000.0
ford fiesta 1.4 zxi tdci abs,2009,97.7,118039.0,diesel,manual,first,174000.0
tata zest quadrajet 1.3 xms,2014,97.7,169306.0,diesel,manual,first,280000.0
audi a6 2.0 tdi premium plus,2014,97.7,71000.0,diesel,automatic,first,1689999.9999999998
hyundai eon d lite plus,2016,97.7,51841.0,petrol,manual,second,216000.0
tata tigor 1.2 revotron xz option,2017,97.7,10098.0,petrol,manual,first,414000.0
honda city i vtec v,2015,97.7,58328.0,petrol,manual,third,497000.0
maruti eeco 7 seater standard bsiv,2018,97.7,94128.0,petrol,manual,first,309000.0
mahindra tuv 300 t6,2017,97.7,38979.0,diesel,manual,first,516000.0
maruti wagon r lxi cng,2016,97.7,54087.0,cng,manual,first,324000.0
ford figo diesel zxi,2010,97.7,71969.0,diesel,manual,first,126000.0
renault duster 85ps diesel rxe,2018,97.7,59609.0,diesel,manual,first,602000.0
maruti wagon r lxi cng,2015,97.7,94509.0,cng,manual,first,287000.0
maruti alto 800 lxi,2018,97.7,52254.0,petrol,manual,first,264000.0
maruti swift dzire tour 1.2 s std,2018,97.7,25000.0,petrol,manual,first,600000.0
hyundai verna vtvt 1.6 sx option,2018,97.7,36006.0,petrol,manual,first,907000.0
hyundai i20 asta,2010,97.7,94264.0,petrol,manual,second,191000.0
maruti baleno sigma,2022,97.7,14976.0,petrol,manual,first,608000.0
datsun go t bsiv,2017,97.7,163605.0,petrol,manual,first,221000.0
toyota fortuner 2.7 2wd at,2019,97.7,44000.0,petrol,automatic,second,3100000.0
audi q5 3.0 tdi quattro,2011,97.7,68000.0,diesel,automatic,third,995000.0
hyundai i10 magna 1.1l,2011,97.7,38000.0,petrol,manual,first,225000.0
maruti swift dzire vxi 1.2 bs iv,2019,97.7,65000.0,petrol,manual,first,650000.0
audi q7 45 tdi quattro premium plus,2014,97.7,43000.0,diesel,automatic,second,1875000.0
honda amaze e i-vtech,2015,97.7,80000.0,petrol,manual,third,360000.0
mercedes-benz c-class progressive c 220d,2020,97.7,24000.0,diesel,automatic,second,3900000.0
maruti baleno 1.3 delta,2018,97.7,90000.0,diesel,manual,first,600000.0
mahindra scorpio s8 7 seater,2016,97.7,25000.0,diesel,manual,first,1000000.0
mercedes-benz glc 220d 4matic,2020,97.7,24000.0,diesel,automatic,first,5650000.0
mercedes-benz gle 300d,2021,97.7,13000.0,diesel,automatic,first,8900000.0
mercedes-benz glc 200,2021,97.7,15000.0,petrol,automatic,first,6100000.0
jaguar f-pace 2.0 r-dynamic s diesel,2021,97.7,9900.0,diesel,automatic,first,7400000.0
land rover range rover 4.4 diesel lwb autobiography,2019,97.7,68500.0,diesel,automatic,first,19000000.0
bmw x4 xdrive30i m sport silver shadow edition,2022,97.7,7600.0,petrol,automatic,first,7450000.0
audi q3 35 tdi quattro premium plus,2016,97.7,76000.0,diesel,automatic,second,1475000.0
mahindra xuv500 1.99 fwd w8,2013,97.7,120000.0,diesel,manual,second,450000.0
hyundai verna 1.6 crdi sx,2016,97.7,120000.0,diesel,manual,second,520000.0
bmw x7 xdrive 40i,2019,97.7,39000.0,petrol,automatic,first,11500000.0
mahindra scorpio s10 7 seater,2017,97.7,88000.0,diesel,manual,first,1125000.0
maruti grand vitara delta at,2022,97.7,2000.0,petrol,automatic,first,1450000.0
mahindra bolero zlx,2019,97.7,40000.0,diesel,manual,first,750000.0
toyota camry hybrid 2.5,2019,97.7,20000.0,petrol,automatic,first,4090000.0
mercedes-benz e-class e240 v6 at,2006,97.7,110000.0,petrol,automatic,second,500000.0
toyota fortuner 3.0 diesel,2011,97.7,80000.0,diesel,manual,third,850000.0
maruti zen estilo lxi bsiii,2008,97.7,110000.0,petrol,manual,third,100000.0
mercedes-benz gle 250d,2017,97.7,49000.0,diesel,automatic,first,4400000.0
tata safari storme vx,2013,97.7,145000.0,diesel,manual,third,320000.0
maruti ertiga zdi,2012,97.7,40000.0,diesel,manual,second,500000.0
volkswagen vento ipl ii petrol trendline,2010,97.7,100000.0,petrol,manual,third,125000.0
mercedes-benz e-class expression e 220 d bsiv,2020,97.7,17000.0,diesel,automatic,first,5800000.0
volkswagen polo exquisite 1.5 tdi highline,2015,97.7,100000.0,diesel,manual,first,490000.00000000006
maruti wagon r vxi bs iv,2011,97.7,100000.0,petrol,manual,first,190000.0
toyota innova 2.5 g (diesel) 8 seater,2013,97.7,120000.0,diesel,manual,second,600000.0
bmw x3 xdrive 20d luxury line,2021,97.7,19000.0,diesel,automatic,first,6000000.0
hyundai i20 sportz 1.4 crdi,2017,97.7,60000.0,diesel,manual,second,650000.0
nissan micra active xv petrol,2018,97.7,25000.0,petrol,manual,first,400000.0
tata indigo lx bsiv,2012,97.7,100000.0,diesel,manual,first,185000.0
mercedes-benz glc coupe 300d 4matic,2021,97.7,24900.0,diesel,automatic,first,7150000.0
mahindra scorpio 1.99 s10 4wd,2015,97.7,70000.0,diesel,manual,first,1000000.0
maruti 800 ac,2014,97.7,70000.0,petrol,manual,first,200000.0
mahindra scorpio 2.6 crde,2006,97.7,100000.0,diesel,manual,second,350000.0
jaguar xf 2.0 petrol prestige,2020,97.7,7500.0,petrol,automatic,first,4700000.0
mahindra bolero b4,2020,97.7,110000.0,diesel,manual,first,580000.0
hyundai xcent 1.1 crdi base,2015,97.7,70000.0,diesel,manual,second,310000.0
renault kiger rxz,2021,97.7,35000.0,petrol,manual,first,750000.0
toyota land cruiser vx,2018,97.7,56000.0,diesel,automatic,first,15800000.0
maruti swift dzire zdi,2017,97.7,74200.0,diesel,manual,second,535000.0
toyota fortuner 4x2 manual,2016,97.7,120000.0,diesel,manual,second,1500000.0
toyota innova 2.5 ev diesel ms 8 str bsiii,2007,97.7,169000.0,diesel,manual,third,300000.0
mercedes-benz c-class c 220d,2022,97.7,4000.0,diesel,automatic,first,6200000.0
volkswagen polo diesel trendline 1.2l,2010,97.7,90000.0,diesel,manual,third,130000.0
tata tiago 1.05 revotorq xt,2017,97.7,120000.0,diesel,manual,first,300000.0
maruti a-star lxi,2009,97.7,70000.0,petrol,manual,second,115000.0
mercedes-benz s-class s 350 d,2014,97.7,13000.0,diesel,automatic,second,4775000.0
maruti alto lxi,2004,97.7,70000.0,petrol,manual,third,70000.0
hyundai santro xing xg at erlx euro iii,2004,97.7,60000.0,petrol,automatic,fourth+,90000.0
renault lodgy 110ps rxz 7 seater,2015,97.7,110000.0,diesel,manual,third,450000.0
mercedes-benz gls 400d 4matic,2020,97.7,15000.0,diesel,automatic,second,11700000.0
hyundai eon d lite,2013,97.7,30000.0,petrol,manual,first,175000.0
hyundai verna 1.6 crdi sx,2015,97.7,115000.0,diesel,manual,second,700000.0
maruti baleno delta,2019,97.7,15000.0,petrol,manual,first,650000.0
bmw x5 xdrive 30d xline,2020,97.7,25000.0,diesel,automatic,first,8300000.0
maruti ignis 1.2 amt zeta bsiv,2018,97.7,80000.0,petrol,automatic,first,500000.0
maruti 800 std bsii,2002,97.7,29000.0,petrol,manual,first,84000.0
maruti alto 800 vxi,2019,97.7,70000.0,petrol,manual,first,300000.0
audi q7 45 tdi quattro technology,2017,97.7,65000.0,diesel,automatic,first,4600000.0
hyundai i20 1.4 asta crdi with avn,2009,97.7,110000.0,diesel,manual,fourth+,200000.0
mahindra bolero slx,2012,97.7,100000.0,diesel,manual,fourth+,340000.0
maruti baleno 1.2 alpha,2018,97.7,60000.0,petrol,manual,first,550000.0
mercedes-benz gls 350d grand edition,2016,97.7,45000.0,diesel,automatic,second,5950000.0
volkswagen taigun 1.0 tsi topline,2022,97.7,5000.0,petrol,manual,first,1300000.0
mahindra bolero zlx,2014,97.7,60000.0,diesel,manual,second,470000.0
bmw 5 series 520d luxury line,2019,97.7,29000.0,diesel,automatic,first,4800000.0
toyota innova 2.5 e 7 str,2012,97.7,200000.0,diesel,manual,second,425000.0
maruti swift vdi bsiv,2015,97.7,110000.0,diesel,manual,first,350000.0
tata indigo lx bsiv,2015,97.7,120000.0,diesel,manual,first,240000.0
mercedes-benz gle 250d,2019,97.7,45000.0,diesel,automatic,first,5600000.0
tata indigo glx,2009,97.7,25000.0,petrol,manual,first,115000.0
tata indigo lx,2006,97.7,80000.0,diesel,manual,second,70000.0
ford ecosport 1.5 diesel titanium bsiv,2018,97.7,70000.0,diesel,manual,first,650000.0
mercedes-benz c-class progressive c 200,2021,97.7,11000.0,petrol,automatic,first,4790000.0
mercedes-benz gle 400d,2021,97.7,12000.0,diesel,automatic,first,10400000.0
audi a6 35 tdi,2016,97.7,40000.0,diesel,automatic,second,2490000.0
maruti wagon r vxi,2021,97.7,7500.0,petrol,manual,first,521000.0
land rover range rover 3.0 petrol lwb vogue bsiv,2019,97.7,40000.0,petrol,automatic,first,19200000.0
mahindra bolero power plus slx,2018,97.7,50000.0,diesel,manual,first,600000.0
volkswagen vento diesel highline,2010,97.7,80000.0,diesel,manual,second,250000.0
maruti celerio vxi,2017,97.7,40000.0,petrol,manual,first,346000.0
volvo xc60 b5 inscripition,2022,97.7,7000.0,petrol,automatic,first,6850000.0
maruti 800 duo ac lpg,2010,97.7,60000.0,lpg,manual,third,70000.0
maruti swift vdi optional,2018,97.7,40000.0,diesel,manual,first,600000.0
chevrolet cruze ltz,2013,97.7,70000.0,diesel,manual,fourth+,200000.0
bmw x1 sdrive 20d xline,2019,97.7,25000.0,diesel,automatic,first,3000000.0
mahindra tuv 300 t6 plus,2016,97.7,120000.0,diesel,manual,first,490000.00000000006
honda civic 1.8 s mt,2011,97.7,100000.0,petrol,manual,third,200000.0
hyundai i10 magna,2009,97.7,50000.0,petrol,manual,first,150000.0
maserati ghibli diesel bsiv,2016,97.7,12000.0,diesel,automatic,first,6600000.0
renault triber rxz bsiv,2019,97.7,25000.0,petrol,manual,first,550000.0
maruti esteem lxi,2007,97.7,20000.0,petrol,manual,first,120000.0
honda amaze e i-vtech,2016,97.7,80000.0,petrol,manual,fourth+,260000.0
mercedes-benz c-class c 220 cdi avantgarde,2015,97.7,37000.0,diesel,automatic,second,2150000.0
maruti alto lxi,2012,97.7,80000.0,petrol,manual,first,161000.0
maruti swift ldi bsiii,2010,97.7,120000.0,diesel,manual,second,200000.0
tata indica ev2 el,2011,97.7,90000.0,diesel,manual,second,75000.0
porsche cayenne diesel platinum edition,2016,97.7,50000.0,diesel,automatic,first,5800000.0
maruti swift vdi,2013,97.7,80000.0,diesel,manual,second,300000.0
hyundai i20 1.2 magna,2011,97.7,120000.0,petrol,manual,second,200000.0
maruti omni mpi std bsiv,2018,97.7,10000.0,petrol,manual,first,250000.0
mercedes-benz e-class exclusive e 200,2021,97.7,8900.0,petrol,automatic,first,6700000.0
ford aspire titanium plus diesel,2021,97.7,15000.0,diesel,manual,first,850000.0
hyundai i20 active 1.4 sx,2015,97.7,100000.0,diesel,manual,second,450000.0
mahindra xuv500 w6 2wd,2014,97.7,70000.0,diesel,manual,second,700000.0
land rover range rover sport 2.0 petrol hse,2020,97.7,19500.0,petrol,automatic,first,11399999.999999998
maruti swift dzire vxi,2009,97.7,85000.0,petrol,manual,first,300000.0
maruti swift vxi 2018,2019,97.7,43000.0,petrol,manual,first,545000.0
maruti alto lx,2010,97.7,70000.0,petrol,manual,first,100000.0
mercedes-benz c-class progressive c 200,2019,97.7,28000.0,petrol,automatic,first,4250000.0
mahindra scorpio 2.6 crde sle,2009,97.7,90000.0,diesel,manual,second,310000.0
maruti swift vdi bsiv,2008,97.7,128000.0,diesel,manual,fourth+,170000.0
maruti vitara brezza zdi plus,2017,97.7,80000.0,diesel,manual,second,695000.0
toyota land cruiser vx,2019,97.7,27000.0,diesel,automatic,first,16900000.0
maruti alto 800 lxi,2017,97.7,50000.0,petrol,manual,second,250000.0
tata tiago 1.2 revotron xz,2019,97.7,40000.0,petrol,manual,first,454000.0
mahindra scorpio 2.6 slx crde,2006,97.7,80000.0,diesel,manual,first,110000.0
bmw x1 sdrive20i xline,2021,97.7,10000.0,petrol,automatic,first,4000000.0
tata altroz xm plus,2021,97.7,30000.0,petrol,manual,first,700000.0
datsun go a,2017,97.7,110000.0,petrol,manual,second,270000.0
hyundai xcent 1.1 crdi s,2014,97.7,90000.0,diesel,manual,second,290000.0
mini 3 door john cooper works 2019-2020,2017,97.7,40000.0,petrol,automatic,second,3450000.0
hyundai venue sx opt diesel,2020,97.7,60000.0,diesel,manual,first,950000.0
maruti vitara brezza zdi plus,2017,97.7,80000.0,diesel,manual,third,700000.0
maruti alto lxi,2009,97.7,110000.0,petrol,manual,second,120000.0
volvo xc60 d5 inscription,2019,97.7,34000.0,diesel,automatic,first,5450000.0
maruti swift dzire vxi,2021,97.7,35000.0,petrol,manual,first,650000.0
toyota etios cross 1.2l g,2019,97.7,60000.0,petrol,manual,first,550000.0
hyundai grand i10 sportz,2017,97.7,90000.0,petrol,manual,first,400000.0
land rover discovery sport td4 hse 7s,2020,97.7,38000.0,diesel,automatic,first,4875000.0
ford ikon 1.3 flair,2007,97.7,45000.0,petrol,manual,second,50000.0
maruti wagon r lxi,2005,97.7,120000.0,petrol,manual,first,75000.0
hyundai santro xing gl,2010,97.7,70000.0,petrol,manual,second,105000.0
hyundai i10 sportz 1.1l,2011,97.7,111408.0,petrol,manual,first,180000.0
ford ecosport 1.0 ecoboost titanium,2013,97.7,70000.0,petrol,manual,second,313000.0
maruti celerio vxi,2015,97.7,80000.0,petrol,manual,third,205000.0
maruti vitara brezza zdi plus dual tone,2017,97.7,80000.0,diesel,manual,first,680000.0
mercedes-benz s-class s 350d,2022,97.7,1400.0,diesel,automatic,first,17700000.0
hyundai eon magna plus,2014,97.7,60000.0,petrol,manual,second,195000.0
maruti alto lxi bsiii,2008,97.7,80000.0,petrol,manual,fourth+,80000.0
renault kwid climber 1.0 amt,2019,97.7,15000.0,petrol,automatic,first,300000.0
hyundai xcent 1.2 vtvt s,2019,97.7,90000.0,petrol,manual,first,465000.00000000006
hyundai creta e diesel,2020,97.7,56040.0,diesel,manual,first,1085000.0
maruti ertiga vxi,2021,97.7,69305.0,petrol,manual,first,849000.0
ford figo petrol titanium,2014,97.7,66974.0,petrol,manual,third,235000.0
tata indigo lx bsiv,2014,97.7,227904.0,diesel,manual,first,140000.0
mahindra scorpio s11,2021,97.7,40670.0,diesel,manual,first,1711000.0
hyundai santro magna,2020,97.7,17535.0,petrol,manual,first,436000.00000000006
maruti sx4 s cross zeta ddis 200 sh,2018,97.7,80243.0,diesel,manual,second,750000.0
tata indigo vx bsiv,2014,97.7,61549.0,diesel,manual,first,202000.0
maruti alto 800 lxi,2014,97.7,89345.0,petrol,manual,second,170000.0
mahindra scorpio s9 bsiv,2019,97.7,95790.0,diesel,manual,first,1303000.0
maruti swift vdi bsiv,2015,97.7,77173.0,diesel,manual,first,425000.0
toyota fortuner 4x4 mt,2013,97.7,169917.0,diesel,manual,second,1175000.0
honda brio vx,2015,97.7,46224.0,petrol,manual,first,337000.0
nissan micra active xv,2017,97.7,23947.0,petrol,manual,first,396000.0
honda civic 1.8 v mt,2008,97.7,50546.0,petrol,manual,second,180000.0
honda amaze s i-vtech,2015,97.7,61229.0,petrol,manual,first,320000.0
hyundai i10 magna lpg,2011,97.7,85122.0,lpg,manual,third,176000.0
toyota innova 2.5 gx (diesel) 8 seater bs iv,2014,97.7,46286.0,diesel,manual,first,718000.0
maruti baleno sigma,2020,97.7,8110.0,petrol,manual,first,587000.0
fiat grande punto evo 1.2 active,2015,97.7,64712.0,petrol,manual,second,218000.00000000003
renault kwid climber 1.0 amt,2017,97.7,52698.0,petrol,automatic,first,297000.0
hyundai grand i10 crdi sportz,2016,97.7,120797.0,diesel,manual,second,290000.0
hyundai eon era plus option,2017,97.7,39109.0,petrol,manual,first,268000.0
hyundai i10 era 1.1,2009,97.7,21046.0,petrol,manual,first,149000.0
maruti wagon r vxi bs iv,2014,97.7,34794.0,petrol,manual,first,263000.0
renault kwid rxt optional,2018,97.7,33614.0,petrol,manual,first,305000.0
maruti ciaz zeta,2022,97.7,9630.0,petrol,manual,first,950000.0
maruti alto lxi,2011,97.7,72153.0,petrol,manual,third,110000.0
toyota platinum etios 1.4 gd,2019,97.7,78172.0,diesel,manual,first,565000.0
honda city i-dtec v,2018,97.7,64313.0,diesel,manual,first,792000.0
mahindra xuv500 w11 bsiv,2020,97.7,74787.0,diesel,manual,first,1562000.0
maruti swift dzire zdi plus,2019,97.7,92045.0,diesel,manual,first,671000.0
jeep compass 2.0 limited,2018,97.7,48259.0,diesel,manual,third,1203000.0
maruti ertiga vxi petrol,2019,97.7,21197.0,petrol,manual,first,741000.0
toyota etios vd,2012,97.7,13814.0,diesel,manual,first,340000.0
maruti baleno 1.3 delta,2015,97.7,85890.0,diesel,manual,first,454000.0
maruti wagon r lxi bs iv,2010,97.7,101935.0,petrol,manual,first,133000.0
hyundai eon era plus,2018,97.7,26012.0,petrol,manual,first,283000.0
honda city v mt,2012,97.7,117699.0,petrol,manual,second,313000.0
mg hector hybrid sharp mt,2021,97.7,31437.0,petrol,manual,second,1807000.0
tata nano twist xta,2015,97.7,14458.0,petrol,automatic,first,144000.0
renault triber rxl bsiv,2019,97.7,55744.0,petrol,manual,first,502000.0
honda city i vtec sv,2015,97.7,10411.0,petrol,manual,first,545000.0
maruti swift dzire vxi 1.2,2019,97.7,43627.0,petrol,manual,first,611000.0
renault kwid 1.0 rxt optional at 2016-2019,2017,97.7,31306.0,petrol,automatic,first,235000.0
toyota innova 2.5 gx (diesel) 7 seater bs iv,2015,97.7,308768.0,diesel,manual,second,653000.0
mahindra xuv500 w7 at bsiv,2018,97.7,55209.0,diesel,automatic,first,1235000.0
datsun go plus t bsiv,2017,97.7,18732.0,petrol,manual,first,304000.0
hyundai grand i10 nios sportz cng,2021,97.7,30273.0,cng,manual,first,741000.0
bmw x4 m sport x xdrive20d,2019,97.7,29000.0,diesel,automatic,first,5650000.0
hyundai grand i10 1.2 kappa sportz bsiv,2018,97.7,47841.0,petrol,manual,first,462000.0
maruti ertiga vxi,2020,97.7,3707.0,petrol,manual,first,849000.0
honda amaze s i-vtech,2016,97.7,104596.0,petrol,manual,first,379000.0
hyundai i10 sportz,2013,97.7,60162.0,petrol,manual,first,263000.0
hyundai creta 1.6 gamma sx plus,2015,97.7,72434.0,petrol,manual,first,780000.0
maruti swift vdi,2012,97.7,96906.0,diesel,manual,third,270000.0
renault kwid 1.0 rxt amt opt,2020,97.7,4603.0,petrol,automatic,first,445000.0
maruti swift vdi bsiv,2014,97.7,63740.0,diesel,manual,second,370000.0
renault kwid rxt,2016,97.7,53827.0,petrol,manual,first,249000.00000000003
kia sonet htx turbo imt,2021,97.7,13997.0,petrol,manual,first,1037000.0
toyota fortuner 2.8 2wd mt bsiv,2017,97.7,120949.0,diesel,manual,second,1980000.0
honda city i vtec v,2017,97.7,42189.0,petrol,manual,first,644000.0
hyundai i20 1.4 crdi sportz,2012,97.7,34341.0,diesel,manual,first,283000.0
hyundai grand i10 nios sportz,2020,97.7,18881.0,petrol,manual,first,659000.0
ford ikon 1.3 clxi,2009,97.7,127335.0,petrol,manual,second,72494.0
maruti vitara brezza vdi,2019,97.7,26201.0,diesel,manual,first,750000.0
hyundai i10 sportz 1.1l,2014,97.7,107263.0,petrol,manual,first,248000.0
mahindra bolero power plus slx,2017,97.7,58245.0,diesel,manual,first,613000.0
maruti zen lxi,2006,97.7,142740.0,petrol,manual,second,50718.0
maruti swift vdi bsiv,2015,97.7,51755.0,diesel,manual,first,425000.0
maruti xl6 zeta,2020,97.7,84284.0,petrol,manual,first,954000.0
maruti wagon r lxi bs iv,2015,97.7,94087.0,petrol,manual,first,276000.0
ford fiesta petrol titanium,2011,97.7,56292.0,petrol,manual,first,278000.0
toyota fortuner 2.8 2wd mt,2020,97.7,91604.0,diesel,manual,second,2932000.0
tata zest revotron 1.2 xt,2015,97.7,56290.0,petrol,manual,first,266000.0
mahindra xuv500 w8 2wd,2015,97.7,41086.0,diesel,manual,fourth+,601000.0
maruti alto k10 vxi,2016,97.7,38137.0,petrol,manual,first,260000.0
toyota innova crysta 2.4 gx 7 str at,2022,97.7,11724.0,diesel,automatic,first,2216000.0
tata safari storme lx,2016,97.7,111023.0,diesel,manual,fourth+,529000.0
chevrolet sail hatchback ls abs,2013,97.7,63936.0,diesel,manual,first,254000.0
toyota etios gd,2013,97.7,229289.0,diesel,manual,first,296000.0
hyundai i20 1.2 asta,2017,97.7,21292.0,petrol,manual,first,563000.0
hyundai grand i10 crdi magna,2016,97.7,99561.0,diesel,manual,first,348000.0
ford endeavour 2.2 trend at 4x2,2016,97.7,103066.0,diesel,automatic,second,1338000.0
renault duster 110ps diesel rxl,2014,97.7,102141.0,diesel,manual,second,362000.0
ford ecosport 1.5 petrol titanium bsiv,2017,97.7,49320.0,petrol,manual,first,635000.0
tata indigo lx bsiv,2015,97.7,43239.0,diesel,manual,first,172000.0
tata indigo emax cng gls,2017,97.7,112051.0,cng,manual,first,247000.00000000003
maruti celerio zxi amt bsiv,2017,97.7,7999.0,petrol,automatic,second,346000.0
ford ecosport 1.5 dv5 mt trend,2013,97.7,86269.0,diesel,manual,first,381000.0
maruti alto lxi bsiii,2010,97.7,15166.0,petrol,manual,first,120000.0
tata tigor ev xm,2019,97.7,25882.0,electric,automatic,first,631000.0
honda city 1.5 s at,2009,97.7,57209.0,petrol,automatic,first,269000.0
volkswagen crosspolo 1.2 tdi,2013,97.7,94848.0,diesel,manual,third,338000.0
mercedes-benz g g63 amg,2017,97.7,47000.0,petrol,automatic,second,15200000.0
hyundai xcent 1.2 vtvt s,2018,97.7,9669.0,petrol,manual,first,479000.0
porsche panamera gts,2019,97.7,10000.0,petrol,automatic,first,17500000.0
hyundai verna 1.6 sx,2014,97.7,111246.0,diesel,manual,third,411000.00000000006
mercedes-benz e-class exclusive e 220 d bsiv,2017,97.7,44000.0,diesel,automatic,first,4400000.0
maruti wagon r vxi minor,2010,97.7,55118.0,petrol,manual,first,143000.0
mercedes-benz e-class exclusive e 220 d bsiv,2017,97.7,39000.0,diesel,automatic,first,4350000.0
tata harrier xt plus dark edition,2021,97.7,128924.0,diesel,manual,first,1191000.0
maruti wagon r lx minor,2010,97.7,55842.0,petrol,manual,first,106000.0
mercedes-benz glc 200,2020,97.7,32000.0,petrol,automatic,first,5650000.0
hyundai i20 1.4 crdi asta,2012,97.7,96732.0,diesel,manual,first,285000.0
hyundai grand i10 asta,2014,97.7,38370.0,petrol,manual,first,333000.0
toyota innova crysta 2.4 g mt bsiv,2017,97.7,126401.0,diesel,manual,second,906000.0
hyundai i20 active 1.2 s,2017,97.7,44357.0,petrol,manual,second,514000.0
maruti wagon r lxi bs iv,2013,97.7,60545.0,petrol,manual,first,223000.0
hyundai verna 1.6 sx,2012,97.7,132004.0,diesel,manual,third,317000.0
kia seltos htk plus d,2021,97.7,7000.0,diesel,manual,first,1325000.0
maruti vitara brezza zdi,2019,97.7,36096.0,diesel,manual,first,805000.0000000001
maruti wagon r vxi,2021,97.7,9264.0,petrol,manual,first,523000.00000000006
hyundai grand i10 asta option,2013,97.7,112870.0,petrol,manual,first,258000.0
hyundai xcent 1.1 crdi s,2014,97.7,56522.0,diesel,manual,second,297000.0
mahindra scorpio s11 bsiv,2018,97.7,74206.0,diesel,manual,first,1251000.0
maruti swift dzire vdi,2018,97.7,70000.0,diesel,manual,first,665000.0
hyundai i20 1.2 asta option,2018,97.7,50924.0,petrol,manual,second,563000.0
toyota innova 2.5 gx (diesel) 8 seater bs iv,2015,97.7,55681.0,diesel,manual,first,774000.0
tata nexon 1.2 revotron xm,2019,97.7,13308.0,petrol,manual,first,646000.0
maruti zen estilo lxi bs iv,2011,97.7,27420.0,petrol,manual,first,167000.0
toyota innova crysta 2.4 vx mt 8s bsiv,2018,97.7,143696.0,diesel,manual,first,1505000.0
tata tiago 1.05 revotorq xt,2017,97.7,117792.0,diesel,manual,first,374000.0
maruti swift dzire amt vxi,2017,97.7,47131.0,petrol,automatic,first,519000.00000000006
maruti wagon r lxi cng,2012,97.7,104155.0,cng,manual,first,195000.0
maruti a-star lxi,2011,97.7,54573.0,petrol,manual,first,160000.0
maruti baleno 1.3 zeta,2019,97.7,84143.0,diesel,manual,third,588000.0
land rover discovery sport td4 hse luxury,2019,97.7,46000.0,diesel,automatic,first,4800000.0
audi q8 55 tfsi quattro,2021,97.7,28000.0,petrol,automatic,first,10200000.0
mercedes-benz c-class c300 cabriolet,2019,97.7,30000.0,petrol,automatic,first,6800000.0
mercedes-benz v-class exclusive,2019,97.7,47000.0,diesel,automatic,second,5900000.0
ford ecosport titanium diesel,2021,97.7,46029.0,diesel,manual,first,735000.0
toyota innova 2.5 gx (diesel) 8 seater bs iv,2016,97.7,205479.0,diesel,manual,second,780000.0
tata nexon xma amt s,2020,97.7,39353.0,petrol,automatic,first,999000.0
audi q7 4.2 tdi quattro,2011,97.7,80087.0,diesel,automatic,third,1726000.0000000002
kia sonet htx turbo imt,2021,97.7,14067.0,petrol,manual,first,1062000.0
maruti baleno delta,2021,97.7,13341.0,petrol,manual,first,669000.0
hyundai i20 active 1.4 sx,2017,97.7,59326.0,diesel,manual,second,574000.0
maruti swift vdi bsiv,2014,97.7,71093.0,diesel,manual,first,351000.0
toyota fortuner 2.8 4wd at bsiv,2018,97.7,94000.0,diesel,automatic,first,3200000.0
mercedes-benz e-class exclusive e 220d,2021,97.7,13000.0,diesel,automatic,first,7475000.0
maruti ertiga zxi plus,2019,97.7,29267.0,petrol,manual,first,946000.0
maruti swift dzire amt vxi,2019,97.7,9695.0,petrol,automatic,first,716000.0
toyota corolla altis g mt,2016,97.7,49470.0,petrol,manual,first,883000.0
volkswagen vento 1.2 tsi highline at,2016,97.7,27334.0,petrol,automatic,first,731000.0
maruti alto 800 lxi,2016,97.7,35275.0,petrol,manual,first,268000.0
jeep compass 2.0 limited plus at,2020,97.7,32365.0,diesel,automatic,first,2213000.0
tata hexa xt,2017,97.7,57366.0,diesel,manual,first,1021000.0
tata altroz xz,2020,97.7,30972.0,petrol,manual,first,730000.0
jeep compass 2.0 sport,2018,97.7,63641.0,diesel,manual,second,1178000.0
hyundai grand i10 1.2 crdi sportz,2018,97.7,36171.0,diesel,manual,first,520000.0
honda city i-vtec cvt zx,2017,97.7,33851.0,petrol,automatic,first,950000.0
honda city i vtec v,2015,97.7,73414.0,petrol,manual,first,608000.0
tata tiago 1.2 revotron xz,2017,97.7,65938.0,petrol,manual,first,431000.0
mg hector sharp diesel mt,2020,97.7,27122.0,diesel,manual,first,1730000.0
maruti baleno 1.3 zeta,2017,97.7,73994.0,diesel,manual,second,555000.0
tata safari storme vx varicor 400,2016,97.7,65779.0,diesel,manual,first,769000.0
maruti ertiga bsiv zxi,2018,97.7,51239.0,petrol,manual,first,786000.0
mahindra kuv 100 mfalcon g80 k4,2017,97.7,70222.0,petrol,manual,first,366000.0
maruti alto 800 vxi,2021,97.7,3415.0,petrol,manual,first,412000.0
nissan terrano xl plus 85 ps,2014,97.7,110000.0,diesel,manual,first,420000.0
honda city 1.5 s at,2008,97.7,80000.0,petrol,automatic,third,200000.0
mahindra bolero power plus zlx,2017,97.7,150000.0,diesel,manual,first,600000.0
hyundai i20 asta 1.4 crdi,2015,97.7,97000.0,diesel,manual,second,540000.0
hyundai i10 era,2009,97.7,80000.0,petrol,manual,third,225000.0
hyundai i10 era,2011,97.7,25000.0,petrol,manual,first,180000.0
